#,video_id,video_duration_sec,video_transcription_text,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,deep_engagement_rate,share_to_like_ratio,is_highly_shareable,complexity_score,claim_status_opinion,verified_status_verified,author_ban_status_banned,author_ban_status_under review,llm_sentiment_score
1118,1953536805,10,i told them an expert revealed that may 22nd is the least common birth date,910129.0,311479.0,86671.0,2633.0,1671.0,0.6402751697836241,0.27825631904558573,0,1.0,False,False,False,False,1.0
1757,4726188600,34,a friend learned  in the media that the largest pair of eyes in the world belongs to the giant squid,97546.0,46694.0,12048.0,478.0,188.0,0.8677752034937363,0.2580203023943119,0,0.8,False,False,False,False,1.0
498,9323739945,12,the news mentioned someone discovered that strawberries are the only known fruit to grow their seeds externally,821129.0,7253.0,2231.0,134.0,62.0,0.01762451454034628,0.3075968564731835,1,0.9411764705882353,False,False,False,False,1.0
6752,6559734219,60,a colleague read  on an internet forum that chihuahuas have the largest brain among dogs,380503.0,223421.0,69703.0,2618.0,727.0,1.1611945240904802,0.3119805210790391,1,1.0,False,False,False,False,0.0
12301,9374572459,49,my hypothesis is that snakes can predict earthquakes,9049.0,1258.0,33.0,13.0,2.0,0.15471322798099238,0.026232114467408585,0,1.0,True,False,False,False,1.0
871,7046982713,55,i mentioned an expert discovered that the moon’s craters might be the coldest places in the solar system,445607.0,254731.0,15044.0,1371.0,399.0,0.683952451375315,0.05905837923142452,0,0.8947368421052632,False,False,False,False,1.0
3358,1294296862,11,someone learned  in a discussion board that new elements have been discovered outside the periodic table,102670.0,38375.0,11775.0,352.0,16.0,0.7284308951008084,0.30684039087947884,1,1.0,False,False,False,True,1.0
9105,9768359543,28,i discovered on the news a claim that kite flying is a professional sport in thailand.,922855.0,213954.0,28713.0,1415.0,827.0,0.3315710485395864,0.13420174430017667,0,0.9375,False,False,False,False,1.0
7679,4083252120,31,someone read a report mentioning that cats sleep for two-thirds of their lives,522942.0,2807.0,344.0,21.0,7.0,0.007488402155497168,0.12255076594228714,0,1.0,False,False,True,False,1.0
722,9025327720,51,the news reported someone revealed that armadillos have bulletproof shells,977593.0,507065.0,195616.0,10372.0,684.0,1.1522146742049093,0.3857809156617002,1,1.0,False,False,False,False,1.0
10998,7527887847,48,my colleagues understand that the longest recorded cricket match lasted 14 days,1400.0,374.0,100.0,2.0,0.0,0.4857142857142857,0.26737967914438504,0,1.0,True,False,False,False,1.0
11266,9285034878,32,my view is that mobile phone use in india is nearly 100%,8970.0,1189.0,241.0,12.0,0.0,0.21716833890746934,0.20269133725820015,0,0.9166666666666666,True,False,False,False,1.0
887,6512409886,23,i mentioned an expert discovered that human eyeballs do not grow or change their size as they age,952562.0,225668.0,55671.0,2277.0,1235.0,0.4220008776331619,0.2466942588226953,0,1.0,False,False,False,False,1.0
18719,4057217180,59,my family is convinced  that 1 billion cars are currently in use around the world,9323.0,2798.0,23.0,12.0,3.0,0.3120240266008795,0.008220157255182273,0,1.0,True,False,False,False,0.0
17065,4776795553,34,i say that frigate birds can sleep while flying,7866.0,1186.0,184.0,20.0,6.0,0.23010424612255276,0.1551433389544688,0,1.0,True,False,False,False,1.0
17442,6184238698,10,i am willing to say that the people who are currently alive are only 7% of the total number of people who have ever lived,4148.0,191.0,60.0,3.0,1.0,0.09209257473481196,0.31413612565445026,1,0.8,True,False,False,False,1.0
8348,9060826601,29,a colleague located an article mentioning that mercury & venus are the only 2 planets in our solar system that have no moons,978907.0,301786.0,101507.0,3226.0,1294.0,0.6319017026132207,0.3363542377711358,1,0.9545454545454546,False,False,False,False,1.0
9713,5202594357,57,i believe that the automotive industry employs about 9.9 million americans,9961.0,841.0,47.0,14.0,4.0,0.10360405581768899,0.0558858501783591,0,0.9166666666666666,True,True,False,False,1.0
8103,5593140517,41,i encountered a story claiming that 90% of goods are shipped by ocean freight,251461.0,163498.0,12652.0,3040.0,1407.0,0.8485928235392367,0.07738320958054533,0,1.0,False,False,False,False,0.0
4877,4607731793,13,"i learned  on a website that london, england has the world's oldest subway system",239344.0,18272.0,3612.0,429.0,51.0,0.127419112240123,0.19767950963222417,0,1.0,False,False,False,False,1.0
10939,3016658959,15,my colleagues believe that insects are attracted to light because of the moon,6436.0,1162.0,240.0,8.0,2.0,0.29676817899316343,0.20654044750430292,0,1.0,True,False,False,False,1.0
15345,4824148152,9,my family's sentiment is that some sharks can glow in the dark,9082.0,1515.0,137.0,4.0,1.0,0.2136093371504074,0.09042904290429044,0,1.0,True,False,False,False,1.0
15381,3802419562,40,my family's sentiment is that black cats are good luck in britain and japan,9683.0,1066.0,422.0,17.0,1.0,0.24630796240834452,0.39587242026266417,1,1.0,True,False,False,False,1.0
315,5157929469,8,a friend reported someone revealed that canada has the most lakes in the world,830188.0,19610.0,5703.0,472.0,212.0,0.046446106183177786,0.2908210096889342,0,0.9285714285714286,False,False,False,True,1.0
17498,6053618353,6,i am willing to wager that violins are constructed from 70 individual wooden pieces,4716.0,1659.0,529.0,0.0,0.0,0.688295165394402,0.3188667872212176,1,1.0,True,False,False,False,0.0
18093,5411533341,21,my family is willing to wager that people are born with only 2 natural fears: the fear of falling and the fear of loud sounds,1984.0,360.0,22.0,1.0,0.0,0.2162298387096774,0.06111111111111111,0,0.88,True,False,False,False,1.0
15217,9625872473,33,"my family's impression is that there are over 6,000 species of grass",4368.0,1813.0,496.0,41.0,4.0,0.7857142857142857,0.2735797021511307,0,1.0,True,False,False,False,0.0
16552,5800155588,27,my colleagues' sentiment is that the first cruise ship set sail in 1900,7627.0,547.0,201.0,5.0,0.0,0.15274682050609675,0.36745886654478976,1,1.0,True,False,False,False,0.0
4205,9694158555,32,someone read  on a website a claim that more people speak english as their second language than those who use it as their primary language,76170.0,17885.0,6264.0,393.0,242.0,0.5033477747144545,0.35023762929829466,1,0.84,False,False,False,False,1.0
5851,2882729445,49,i read  in the media that losing weight alters brain activity,365026.0,216502.0,86477.0,54.0,33.0,1.304457764652381,0.3994281808020249,1,1.0,False,False,False,False,0.0
6130,1593814563,41,a colleague learned  from the media a claim that the most productive work day of the week is tuesday,863205.0,507897.0,125683.0,4809.0,2207.0,1.0470131660497797,0.24745765381563584,0,0.8421052631578947,False,False,True,False,1.0
5448,8676193405,38,i read  on social media that mercury & venus are the only 2 planets in our solar system that have no moons,415472.0,251684.0,8783.0,3599.0,1396.0,0.7019053028844302,0.03489693425088603,0,0.9523809523809523,False,False,False,False,1.0
3130,4736590791,41,someone learned  on an internet forum that china owns all of the pandas in the world,894195.0,527438.0,11882.0,8629.0,5425.0,0.6707944016685399,0.02252776629670217,0,0.9375,False,False,False,False,0.0
1997,2877305397,34,a friend learned  in a discussion board a claim that the people who are currently alive are only 7% of the total number of people who have ever lived,216904.0,44513.0,15497.0,818.0,46.0,0.4312967948954376,0.3481454855884798,1,0.7586206896551724,False,False,False,False,1.0
911,7900173806,30,i reported an expert discovered that 4 of the top 10 highest paid atheletes in the world are players in the american national basketball assocation (nba),29452.0,6691.0,817.0,66.0,4.0,0.3173977998098601,0.12210431923479301,0,0.8846153846153846,False,False,False,False,1.0
3969,8799870688,34,someone read  in the media a claim that the insect population of the world is 1 billion times more than the world population,425559.0,231791.0,21997.0,2533.0,821.0,0.721458129190077,0.0949001471152892,0,0.782608695652174,False,False,False,False,0.0
18757,7076885636,8,my family is convinced  that typing keyboards were previously arranged alphabetically,9305.0,1458.0,0.0,27.0,4.0,0.1662547017732402,0.0,0,1.0,True,False,False,False,0.0
2980,3773800366,19,a friend read  in the media a claim that iceland is growing 5 centimeters per year,636087.0,347218.0,71318.0,2803.0,932.0,0.8983755366797309,0.20539833764378576,0,0.9375,False,False,False,True,0.0
10166,5719418100,10,my family believes that cactus spines can be used to make hooks,3120.0,1372.0,62.0,11.0,0.0,0.5099358974358974,0.04518950437317784,0,1.0,True,False,False,False,1.0
337,6858344211,52,a friend reported someone revealed that dogs can understand up to 250 hand gestures and words,604355.0,28646.0,994.0,653.0,266.0,0.05645522912857509,0.034699434476017595,0,1.0,False,False,False,True,1.0
10957,2821398534,47,my colleagues believe that bananas get their curved shape by growing towards the sun,8214.0,107.0,35.0,2.0,0.0,0.026540053567080595,0.32710280373831774,1,1.0,True,False,False,False,1.0
2548,2304775659,8,a friend read  in the media a claim that saturn is less dense than water,772326.0,464024.0,99236.0,2820.0,1395.0,1.0008493822556797,0.21385962795027844,0,0.9333333333333333,False,False,False,False,1.0
17523,7940815172,58,i am willing to wager that the moon’s craters might be the coldest places in the solar system,9401.0,169.0,47.0,0.0,0.0,0.03297521540261674,0.2781065088757396,0,0.8947368421052632,True,False,False,False,1.0
15491,7132107252,13,my family's position is that outerspace partly smells like diesel fuel and barbeque,8135.0,1666.0,417.0,27.0,7.0,0.3702519975414874,0.2503001200480192,0,1.0,True,False,False,False,1.0
2986,6921706279,41,a friend read  in the media a claim that 1 billion cars are currently in use around the world,193290.0,91859.0,10513.0,878.0,321.0,0.6553572352423819,0.11444714181517325,0,0.8421052631578947,False,False,False,False,0.0
16734,7995240522,52,my colleagues' reasoning is that the busiest airport in the world is in the united states,3154.0,69.0,14.0,0.0,0.0,0.035193405199746355,0.2028985507246377,0,0.75,True,False,False,False,0.0
4621,9521443384,57,"i learned  from the media that cows have ""best friends"" and will get stressed when separated",732871.0,369699.0,82304.0,7600.0,659.0,0.8742725527412055,0.22262435116135018,0,1.0,False,False,False,False,1.0
6532,1923405854,50,a colleague learned  from the news a claim that people don’t sneeze in their sleep,609286.0,225795.0,57423.0,812.0,211.0,0.6580193866263134,0.25431475453397995,0,0.9375,False,False,False,False,1.0
11670,7288612689,48,"my impression is that 99% of individuals in denmark, ireland and the united arab emirates have internet access",1274.0,421.0,147.0,9.0,3.0,0.7025117739403454,0.3491686460807601,1,1.0,True,False,False,False,1.0
14681,7789282291,40,my family's point of view is that humans have jumped further than horses in the olympics,6239.0,2323.0,99.0,3.0,1.0,0.4217021958647219,0.04261730520878175,0,1.0,True,False,False,False,-1.0
3559,9374352327,39,someone learned  from the news that captive ravens can speak better than parrots,186135.0,68800.0,3150.0,62.0,23.0,0.4216402073763666,0.04578488372093023,0,1.0,False,False,False,False,1.0
15134,1301634154,37,my family's impression is that the japanese word ‘karaoke’ comes from a phrase meaning ’empty orchestra’,5063.0,1938.0,341.0,4.0,1.0,0.5875962867864902,0.17595459236326108,0,1.0,True,False,False,False,1.0
11002,6764588299,6,my colleagues understand that the cheetah is the fastest land animal on earth,1483.0,49.0,5.0,0.0,0.0,0.04315576534052596,0.10204081632653061,0,0.9230769230769231,True,False,False,False,1.0
4821,2978128701,10,i learned  in a discussion board a claim that the most productive work day of the week is tuesday,115611.0,26631.0,6203.0,442.0,284.0,0.4076947695288511,0.23292403589801358,0,0.8947368421052632,False,False,False,True,1.0
13054,6858906631,9,our sentiment is that there are 366 dimples on a regulation golf ball,721.0,196.0,68.0,4.0,2.0,0.5769764216366158,0.3469387755102041,1,1.0,True,False,False,False,0.0
17298,5850944436,48,my friends say that the sunset is blue on mars,4929.0,151.0,17.0,2.0,1.0,0.0426049908703591,0.11258278145695365,0,1.0,True,False,False,False,1.0
14249,7823801716,38,my friends' position is that the average car contains over 30000 unique parts,3818.0,1039.0,217.0,18.0,5.0,0.45940282870612886,0.2088546679499519,0,1.0,True,False,False,False,1.0
13439,7104461723,56,our hypothesis is that the longest recorded tennis match lasted for 11 hours,3803.0,504.0,60.0,4.0,0.0,0.18301341046542202,0.11904761904761904,0,1.0,True,False,False,False,0.0
3417,1474213651,19,someone learned  in a discussion board a claim that artificial banana flavoring is based on an extinct banana type,626291.0,333555.0,31169.0,7352.0,1108.0,0.7206458339653612,0.09344485916865285,0,0.8947368421052632,False,True,False,True,1.0
308,5598422811,15,a friend mentioned someone revealed that baby octopuses are the size of a flea,622326.0,200642.0,60549.0,0.0,0.0,0.6142905808209845,0.3017762980831531,1,0.9285714285714286,False,False,False,False,1.0
7870,3419956467,16,someone discovered a report mentioning that earth days are getting longer over time due to orbital expansion,788005.0,80308.0,9089.0,1630.0,1031.0,0.1453379102924474,0.11317676943766498,0,1.0,False,False,False,False,1.0
12101,5524667643,60,my reasoning is that black cats are good luck in britain and japan,5807.0,2087.0,813.0,39.0,9.0,0.8026519717582228,0.38955438428366074,1,1.0,True,False,False,False,1.0
16688,5345791880,31,my colleagues' position is that the eiffel tower gets taller during the summer,8637.0,879.0,209.0,4.0,1.0,0.17598703253444484,0.23777019340159272,0,0.9230769230769231,True,False,False,False,1.0
349,5566187549,42,a friend reported someone revealed that it is physically impossible for humans to keep their eyes open while sneezing,168026.0,109904.0,38060.0,88.0,41.0,1.3356861438110768,0.34630222739845684,1,1.0,False,False,False,False,0.0
5919,4648919664,33,a colleague learned  online that pluto could theoretically sustain life,520773.0,105091.0,23084.0,2414.0,549.0,0.3507919957447871,0.21965724943144513,0,1.0,False,False,True,False,0.0
17949,3081699470,40,my family is willing to say that yellowstone national park is home to a supervolcano,870.0,153.0,58.0,2.0,1.0,0.3850574712643678,0.3790849673202614,1,0.8666666666666667,True,False,False,False,1.0
13489,9784126973,11,my friends' point of view is that the bent joint in the legs of the flamingo is its ankles,2388.0,708.0,99.0,5.0,2.0,0.4288107202680067,0.13983050847457626,0,0.7894736842105263,True,True,False,False,1.0
7244,1825270598,13,a colleague read  in the news a claim that most car horns honk in the key of f,959791.0,402556.0,159450.0,6374.0,941.0,0.9396941625833124,0.39609395959816773,1,0.8333333333333334,False,False,False,True,1.0
18630,3792783820,8,"my friends are convinced  that starting in 1990, american basketball player michael jordan and the chicago bulls never had a three-game losing streak for eight years",7796.0,1491.0,96.0,10.0,1.0,0.23229861467419188,0.06438631790744467,0,1.0,True,False,False,False,0.0
14080,4030969000,53,my friends' feeling is that some sharks can glow in the dark,3794.0,1267.0,200.0,14.0,4.0,0.5052714812862414,0.15785319652722968,0,1.0,True,False,False,False,1.0
4483,4931721211,41,i learned  online a claim that china owns all of the pandas in the world,663173.0,265473.0,24484.0,903.0,559.0,0.516836481581729,0.09222783484572819,0,0.9333333333333333,False,False,False,False,0.0
11146,1432819897,29,my colleagues feel that bottled water has an expiration date,4105.0,1400.0,61.0,0.0,0.0,0.3856272838002436,0.04357142857142857,0,1.0,True,False,False,False,0.0
11875,3439492952,28,my sentiment is that it would take a 50 petabyte drive to store every written work ever created,6338.0,39.0,5.0,1.0,0.0,0.008993373303881351,0.1282051282051282,0,1.0,True,False,False,False,1.0
9760,7172617293,25,i believe that armadillos have bulletproof shells,3771.0,918.0,64.0,2.0,0.0,0.29594272076372313,0.06971677559912855,0,1.0,True,False,False,False,-1.0
9422,6272333936,37,"a colleague discovered on tv that the metro of st. petersburg, with an average depth of hundred meters, is the deepest metro in the world",660365.0,68171.0,749.0,1391.0,589.0,0.11473806152658,0.01098707661615643,0,0.84,False,False,False,False,1.0
10246,5959687786,24,my family understands that armadillos have bulletproof shells,3115.0,1113.0,324.0,8.0,2.0,0.678330658105939,0.29110512129380056,0,1.0,True,False,False,True,1.0
14142,2360207489,43,my friends' sentiment is that there are 7100+ islands in the philippines,5646.0,2330.0,289.0,1.0,0.0,0.5667729365922777,0.1240343347639485,0,1.0,True,True,False,False,1.0
8264,6028373695,56,a colleague read an article mentioning that humans are more likely to have a weird or scary dream when sleeping on their stomach,118619.0,46507.0,9611.0,608.0,222.0,0.6542628078132509,0.2066570623777066,0,0.9565217391304348,False,False,False,False,1.0
18386,5992391883,60,my colleagues are willing to wager that humans have jumped further than horses in the olympics,8143.0,2491.0,265.0,53.0,7.0,0.42478202136804616,0.10638297872340426,0,1.0,True,False,False,False,0.0
6856,5166340088,52,a colleague read  in the media that a man once set a record by putting on over 260 t-shirts,628591.0,138049.0,14232.0,138.0,31.0,0.2882971598384323,0.1030938290027454,0,0.9,False,False,False,False,0.0
8598,1314678854,30,a friend discovered on the news a claim that a double rainbow is a mirror image of the first rainbow,498202.0,203632.0,26846.0,1181.0,289.0,0.5786628716865849,0.13183586076844503,0,0.75,False,False,False,False,1.0
16766,5147050928,34,my colleagues' reasoning is that the people who are currently alive are only 7% of the total number of people who have ever lived,9276.0,3397.0,587.0,64.0,10.0,0.5789133247089263,0.1727995289961731,0,0.7916666666666666,True,True,False,False,0.0
2786,3932628117,22,a friend read  on a website that take out restaurants have been found in the remains of pompeii,344988.0,23483.0,6351.0,7.0,2.0,0.12336950850464364,0.27045096452753054,0,0.9444444444444444,False,False,False,False,1.0
16534,1492595080,15,my colleagues' sentiment is that the earliest playable recording of a person singing was recorded in 1860,5035.0,714.0,184.0,4.0,1.0,0.2542204568023833,0.25770308123249297,0,1.0,True,False,False,False,1.0
13549,4696166722,32,my friends' view is that most car horns honk in the key of f,7786.0,528.0,72.0,5.0,0.0,0.09748266118674544,0.13636363636363635,0,1.0,True,False,False,False,1.0
1667,5148242383,45,a friend learned  on an internet forum a claim that the first cricket balls were made of tightly packed sheep wool.,606308.0,178713.0,47202.0,353.0,10.0,0.5300903171325465,0.2641218042336036,0,0.9523809523809523,False,False,False,False,0.0
7580,9193353893,36,"a friend discovered a study mentioning that cows have ""best friends"" and will get stressed when separated",228563.0,16156.0,2506.0,216.0,82.0,0.10713020042614071,0.15511265164644714,0,0.9411764705882353,False,False,True,False,0.0
5571,2680396575,14,i read  in a discussion board that a man once set a record by putting on over 260 t-shirts,417096.0,262292.0,43634.0,5728.0,2354.0,0.9951809655331146,0.16635657968981135,0,0.9,False,False,False,False,0.0
9950,6632441821,36,i feel that sneezing while traveling at 60 mph makes you close your eyes for 50 feet,9048.0,1866.0,161.0,26.0,6.0,0.26956233421750664,0.08628081457663452,0,1.0,True,False,False,False,0.0
53,6346301856,40,a friend shared with a friend that yellowstone national park is home to a supervolcano,301749.0,27047.0,1544.0,230.0,18.0,0.10739057958767055,0.0570858135837616,0,0.8,False,False,False,False,1.0
14852,8962704012,52,"my family's opinion is that london, england has the world's oldest subway system",1334.0,563.0,38.0,9.0,3.0,0.5322338830584707,0.0674955595026643,0,0.9333333333333333,True,True,False,False,1.0
6264,9872874984,26,a colleague learned  in a discussion board that the average user checks their mobile phone around 150 times each day,366038.0,107105.0,4233.0,322.0,83.0,0.3303919265212901,0.03952196442743103,0,0.95,False,False,False,False,1.0
1446,8689991968,57,a colleague told them the media revealed only one-fourth of the sahara desert is sandy,46658.0,5544.0,1633.0,59.0,31.0,0.22894251789618073,0.29455266955266957,0,0.9375,False,False,False,False,1.0
15716,3198151575,20,my family's hypothesis is that elvis presley has sold more records than the music band the beatles,3731.0,1342.0,217.0,19.0,6.0,0.5526668453497722,0.161698956780924,0,0.9444444444444444,True,False,False,False,0.0
15188,6908767235,39,my family's impression is that bees can fly higher than mount everest,3676.0,1071.0,420.0,24.0,3.0,0.6553318824809575,0.39215686274509803,1,1.0,True,False,False,False,1.0
1696,4940765052,50,a friend learned  on an internet forum a claim that it is physically impossible for humans to keep their eyes open while sneezing,130156.0,63108.0,15529.0,1204.0,31.0,0.8710240019668706,0.24607022881409646,0,0.9565217391304348,False,False,True,False,0.0
11085,2591031498,36,"my colleagues feel that the oldest surviving song is around 3,500 years old",5379.0,1277.0,224.0,21.0,3.0,0.37516266964119727,0.1754111198120595,0,1.0,True,False,False,False,1.0
13384,9133921160,42,our hypothesis is that no two tongue prints are alike,9086.0,1979.0,499.0,36.0,9.0,0.3964340744001761,0.2521475492673067,0,1.0,True,False,False,False,1.0
1575,5497008656,13,a friend learned  online a claim that the rubik's cube is the best-selling product of all time,317759.0,190821.0,21776.0,3798.0,2094.0,0.8551480839252389,0.11411741894235959,0,0.8947368421052632,False,False,True,False,0.0
16486,2927839453,30,my colleagues' feeling is that there are more than 24 time zones around the world,8532.0,1104.0,354.0,19.0,0.0,0.26054852320675104,0.32065217391304346,1,1.0,True,False,False,False,0.0
11396,3910644757,41,my opinion is that the moon was once part of the earth,8093.0,1309.0,414.0,27.0,9.0,0.3274434696651427,0.3162719633307869,1,0.9166666666666666,True,False,False,False,1.0
4406,3866985261,54,i learned  online that drone deliveries are already happening and will become common by 2025,406050.0,141438.0,45206.0,302.0,18.0,0.6846398226819357,0.31961707603331496,1,1.0,False,False,False,True,1.0
1631,2308151172,58,a friend learned  on an internet forum that we only see the same side of the moon,373888.0,28584.0,10847.0,636.0,209.0,0.16970590123245463,0.37947802966694655,1,0.9411764705882353,False,False,False,False,1.0
270,6893123009,29,a friend mentioned someone revealed that new islands are being formed by volcanoes in the sea everyday,487677.0,298063.0,7485.0,4535.0,494.0,0.687157688388011,0.025112140721927915,0,1.0,False,False,False,False,1.0
1882,3704085478,32,a friend learned  on social media a claim that an octopus has three hearts,83253.0,26303.0,2606.0,300.0,63.0,0.42217097281779636,0.09907615100939056,0,0.9285714285714286,False,False,False,False,1.0
13305,5765597780,36,our belief is that a one-armed player scored the winning goal in the first soccer tournament world cup in 1930,4301.0,794.0,153.0,1.0,0.0,0.2920251104394327,0.19269521410579346,0,0.9047619047619048,True,False,False,False,-1.0
13901,9577725172,26,"my friends' understanding is that your heart beats 100,000 times a day",7729.0,1685.0,38.0,13.0,0.0,0.23780566696855998,0.022551928783382788,0,1.0,True,False,False,False,1.0
5075,3704044343,58,i learned  from the media that the automotive industry employs about 9.9 million americans,506122.0,102624.0,11760.0,1946.0,302.0,0.28520001106452597,0.1145930776426567,0,0.8666666666666667,False,False,False,False,1.0
5510,5878656158,39,i read  on social media a claim that may 22nd is the least common birth date,342112.0,56316.0,4474.0,19.0,9.0,0.2040647507249088,0.07944456282406422,0,1.0,False,False,False,False,0.0
17984,1327381037,36,my family is willing to say that there is a world championship for throwing mobile phones,8701.0,3283.0,1264.0,11.0,4.0,0.8178370302264107,0.38501370697532744,1,0.9375,True,False,False,False,1.0
17606,1357666609,5,i am willing to bet that the most watched summer olympics event for the past 20 years has been gymnastics,1128.0,384.0,15.0,1.0,0.0,0.3829787234042553,0.0390625,0,0.95,True,False,False,False,1.0
9041,5583373503,28,someone discovered on the radio a claim that the moon was once part of the earth,378770.0,20797.0,6134.0,402.0,38.0,0.10687488449454814,0.2949463864980526,0,0.875,False,False,False,False,1.0
15661,3325426466,54,my family's belief is that baked beans are not actually baked,7711.0,1777.0,44.0,7.0,3.0,0.25106990014265335,0.024760832864378166,0,0.9166666666666666,True,False,False,False,1.0
15906,3015123990,38,my colleagues' view is that the average user checks their mobile phone around 150 times each day,4096.0,761.0,238.0,18.0,4.0,0.375244140625,0.31274638633377133,1,1.0,True,True,True,False,1.0
15507,9514644028,57,my family's position is that china is the world’s largest silk producer,8896.0,1838.0,93.0,15.0,5.0,0.24415467625899281,0.05059847660500544,0,0.8571428571428571,True,False,False,False,2.0
11070,3261975057,36,my colleagues feel that it snows in the sahara desert,9187.0,3536.0,1183.0,71.0,18.0,0.7983019484053554,0.33455882352941174,1,1.0,True,False,False,False,0.0
187,6745378976,12,a friend told me someone discovered that kite flying is a professional sport in thailand.,111863.0,516.0,33.0,11.0,4.0,0.005864316172460957,0.06395348837209303,0,0.9333333333333333,False,False,False,True,1.0
11972,8599134671,54,"my position is that shanghai, china has the world's longest subway system",266.0,77.0,20.0,1.0,0.0,0.5263157894736842,0.2597402597402597,0,1.0,True,False,False,False,1.0
10023,8441563881,30,my family thinks that mercury & venus are the only 2 planets in our solar system that have no moons,4332.0,1616.0,624.0,13.0,2.0,0.8150969529085873,0.38613861386138615,1,0.9473684210526315,True,False,False,False,0.0
5559,5913701822,30,"i read  in a discussion board that your heart beats 100,000 times a day",218748.0,60142.0,18160.0,1201.0,717.0,0.5470175727320935,0.30195204682252,1,0.9333333333333333,False,False,False,False,1.0
18704,8866399047,23,my friends are convinced  that the queens in ant colonies live for around 30 years,6750.0,839.0,328.0,6.0,1.0,0.273037037037037,0.3909415971394517,1,1.0,True,False,False,False,1.0
7186,4727803365,10,a colleague read  on a website a claim that the most successful predator is a wild dog,485273.0,205984.0,59795.0,1377.0,794.0,0.8059133724728142,0.29028953705142146,0,0.8235294117647058,False,False,False,True,0.0
4144,1916822649,8,someone read  on a website that cannonballs were the first objects thrown in international shot put events in the early 1900s,170553.0,12730.0,1951.0,118.0,62.0,0.11175998076844149,0.1532600157109191,0,0.9047619047619048,False,False,False,True,0.0
16794,9830177868,56,my colleagues' reasoning is that around 50% of the mined gold on earth comes from one source,2226.0,543.0,107.0,12.0,2.0,0.40610961365678344,0.19705340699815838,0,1.0,True,False,False,False,1.0
13639,4749411233,45,my friends' view is that the insect population of the world is 1 billion times more than the world population,4220.0,397.0,77.0,9.0,1.0,0.1556872037914692,0.19395465994962216,0,0.75,True,False,False,False,1.0
6588,9494066704,30,a colleague learned  from the media that ketchup leaves the bottle at a measured speed of 25 miles per year,260797.0,10791.0,1221.0,81.0,6.0,0.05640018865247683,0.11314984709480122,0,0.9,False,False,False,False,1.0
1235,4900055533,58,a colleague reported the media discovered a pound of houseflies contains more protein than a pound of beef,624742.0,16207.0,5677.0,286.0,136.0,0.05501150875081234,0.3502807428888752,1,0.7777777777777778,False,False,False,False,1.0
15631,5691652281,7,my family's belief is that the longest recorded cricket match lasted 14 days,5426.0,2220.0,232.0,33.0,1.0,0.5560265388868412,0.1045045045045045,0,1.0,True,False,False,False,0.0
3916,4461029656,34,someone read  in the media that cats can't taste sweet flavors,272532.0,42085.0,9396.0,854.0,182.0,0.2685886428015793,0.22326244505168114,0,1.0,False,False,False,False,1.0
447,3299417406,33,a friend claimed someone revealed that flossing your teeth improves memory,33179.0,6509.0,326.0,9.0,6.0,0.2268302239368275,0.05008449838684898,0,1.0,False,False,False,True,1.0
14032,7786165823,41,my friends' impression is that ravens are always aware when someone is watching them,9207.0,1571.0,522.0,10.0,0.0,0.34397740849353753,0.33227243793761935,1,0.9285714285714286,True,False,False,False,1.0
845,6480175812,53,the news claimed someone revealed that the insect population of the world is 1 billion times more than the world population,418699.0,63414.0,21038.0,1301.0,599.0,0.31437619865344796,0.33175639448702177,1,0.7619047619047619,False,False,False,False,0.0
5202,3969989904,7,i read  online that cold water is just as cleansing as hot water,17657.0,8745.0,2626.0,197.0,76.0,0.9835192841366031,0.3002858776443682,1,0.8461538461538461,False,False,False,False,0.0
7125,3077096857,19,a colleague read  on a website that outerspace partly smells like diesel fuel and barbeque,56312.0,12746.0,4652.0,229.0,138.0,0.49128072169342235,0.3649772477640044,1,0.9333333333333333,False,False,False,False,1.0
11995,7941161652,23,my position is that dogs can understand up to 250 hand gestures and words,3141.0,344.0,129.0,4.0,1.0,0.23718560967844635,0.375,1,1.0,True,False,False,False,1.0
16818,8695188322,54,my colleagues' belief is that about half of the world's population can access the web via a mobile device,5924.0,140.0,21.0,3.0,1.0,0.03612424037812289,0.15,0,0.95,True,False,False,False,0.0
2441,8067519710,6,a friend read  on an internet forum a claim that seventy percent of small businesses are owned and operated by a single person.,916011.0,472724.0,106595.0,9134.0,166.0,0.8954510371600342,0.22549098416835192,0,0.9130434782608695,False,False,False,True,0.0
3104,5819206238,22,someone learned  online a claim that 12 plants and 5 animals make up 75% of diets around the world,138244.0,45826.0,2127.0,431.0,195.0,0.3898180029513035,0.04641469907912539,0,1.0,False,False,False,False,1.0
11089,2183159723,36,my colleagues feel that the average user checks their mobile phone around 150 times each day,7129.0,287.0,8.0,3.0,1.0,0.04516762519287418,0.027874564459930314,0,1.0,True,False,False,False,0.0
7693,4797846652,55,someone read a report mentioning that violin bows are made from horsehair,112161.0,71371.0,17520.0,824.0,38.0,1.1276557805297742,0.24547785515125192,0,1.0,False,False,False,True,1.0
4775,6753475599,34,i learned  in a discussion board that about half of the world's population can access the web via a mobile device,303370.0,15838.0,5583.0,30.0,10.0,0.10777927942776148,0.35250662962495266,1,0.9090909090909091,False,False,False,False,1.0
9719,6197691964,54,i believe that india’s trains transport roughly 23 million passengers each day,1890.0,758.0,187.0,13.0,5.0,0.7238095238095238,0.24670184696569922,0,1.0,True,False,False,False,1.0
